0,00000000E+00
2,36797714E-04
4,73595428E-04
7,10393128E-04
9,47190856E-04
1,18398853E-03
1,42078626E-03
1,65758422E-03
1,89438171E-03
2,13117944E-03
2,36797705E-03
2,60477490E-03
2,84157251E-03
3,07837059E-03
3,31516843E-03
3,55196628E-03
3,78876342E-03
4,02556127E-03
4,26235888E-03
4,49915696E-03
4,73595411E-03
4,97275265E-03
5,20954980E-03
5,44634787E-03
5,68314502E-03
5,91994356E-03
6,15674118E-03
6,39353832E-03
6,63033687E-03
6,86713448E-03
7,10393256E-03
7,34072970E-03
7,57752685E-03
7,81432446E-03
8,05112254E-03
8,28791689E-03
8,52471311E-03
8,76150746E-03
8,99829902E-03
9,23509058E-03
9,47188400E-03
9,70867742E-03
9,94546805E-03
1,01822615E-02
1,04190540E-02
1,06558464E-02
1,08926389E-02
1,11294305E-02
1,13662248E-02
1,16030164E-02
1,18398098E-02
1,20766014E-02
1,23133957E-02
1,25422077E-02
1,25432499E-02
1,25442855E-02
1,25453277E-02
1,25463642E-02
1,25474054E-02
1,25484420E-02
1,25494823E-02
1,25505188E-02
1,25515601E-02
1,25525994E-02
1,25536388E-02
1,25546772E-02
1,25557175E-02
1,25567568E-02
1,25577962E-02
1,25588365E-02
1,25598768E-02
1,25609152E-02
1,25619555E-02
1,25629939E-02
1,25640333E-02
1,25650717E-02
1,25661120E-02
1,25671551E-02
1,25681916E-02
1,25692328E-02
1,25702722E-02
1,25713134E-02
1,25723528E-02
1,25733940E-02
1,25744343E-02
1,25754736E-02
1,25765158E-02
1,25775570E-02
1,25785973E-02
1,25796366E-02
1,25806779E-02
1,25817191E-02
1,25827584E-02
1,25838015E-02
1,25848409E-02
1,25858812E-02
1,25869215E-02
1,25879636E-02
1,25891063E-02
1,25904363E-02
1,25917709E-02
1,25931045E-02
1,25944363E-02
1,25957709E-02
1,25971055E-02
1,25984354E-02
1,25996675E-02
1,25994701E-02
1,25992717E-02
1,25990734E-02
1,25988787E-02
1,25986822E-02
1,25984838E-02
1,25982864E-02
1,25980908E-02
1,25978943E-02
1,25976978E-02
1,25975013E-02
1,25973057E-02
1,25971120E-02
1,25969145E-02
1,25967208E-02
1,25965234E-02
1,25963269E-02
1,25961322E-02
1,25959376E-02
1,25957411E-02
1,25955474E-02
1,25953527E-02
1,25951562E-02
1,25949625E-02
1,25947688E-02
1,25945751E-02
1,25943776E-02
1,25941858E-02
1,25939921E-02
1,25937974E-02
1,25936028E-02
1,25934090E-02
1,25932144E-02
1,25930225E-02
1,25928279E-02
1,25926342E-02
1,25924414E-02
1,25922495E-02
1,25920558E-02
1,25918612E-02
1,25916703E-02
1,25914766E-02
1,25912847E-02
1,25908796E-02
1,25901010E-02
1,25893196E-02
1,25885410E-02
1,25877606E-02
1,25869792E-02
1,25862015E-02
1,25854202E-02
1,25846406E-02
1,25838611E-02
1,25830835E-02
1,25823049E-02
1,25815226E-02
1,25807440E-02
1,25799645E-02
1,25791859E-02
1,25782639E-02
1,25767998E-02
1,25753386E-02
1,25738755E-02
1,25724105E-02
1,25709483E-02
1,25694880E-02
1,25680268E-02
1,25665609E-02
1,25651024E-02
1,25636412E-02
1,25621771E-02
1,25607206E-02
1,25592584E-02
1,25577943E-02
1,25563359E-02
1,25548653E-02
1,25534143E-02
1,25519540E-02
1,25504965E-02
1,25490362E-02
1,25475768E-02
1,25460885E-02
1,25446618E-02
1,25432042E-02
1,25417458E-02
1,25402873E-02
1,25388298E-02
1,25373723E-02
1,25359166E-02
1,25344582E-02
1,25330007E-02
1,25315441E-02
1,25300884E-02
1,25286058E-02
1,25270933E-02
1,25255827E-02
1,25240702E-02
1,25225568E-02
1,25210462E-02
1,25195356E-02
1,25180213E-02
1,25165116E-02
1,25149991E-02
1,25134895E-02
1,25119770E-02
1,25104673E-02
1,25089539E-02
1,25074433E-02
1,25059336E-02
1,25044221E-02
1,25029124E-02
1,25014037E-02
1,24998903E-02
1,24983815E-02
1,24968709E-02
1,24953603E-02
1,24938497E-02
1,24923410E-02
1,24908304E-02
1,24893198E-02
1,24878101E-02
1,24863014E-02
1,24847908E-02
1,24832829E-02
1,24817714E-02
1,24802627E-02
1,24787521E-02
1,24772443E-02
1,24757346E-02
1,24742268E-02
1,24724787E-02
1,24706998E-02
1,24689210E-02
1,24671431E-02
1,24653652E-02
1,24635883E-02
1,24618085E-02
1,24600325E-02
1,24582555E-02
1,24564786E-02
1,24547016E-02
1,24529246E-02
1,24511467E-02
1,24493716E-02
1,24471309E-02
1,24448892E-02
1,24426512E-02
1,24404114E-02
1,24381706E-02
1,24359308E-02
1,24336910E-02
1,24314539E-02
1,24292159E-02
1,24269770E-02
1,24247409E-02
1,24225030E-02
1,24202669E-02
1,24180103E-02
1,24155823E-02
1,24131534E-02
1,24107255E-02
1,24082975E-02
1,24058714E-02
1,24034435E-02
1,24010183E-02
1,23985885E-02
1,23961624E-02
1,23937353E-02
1,23913093E-02
1,23888804E-02
1,23864552E-02
1,23840282E-02
1,23816039E-02
1,23791788E-02
1,23767527E-02
1,23743284E-02
1,23719005E-02
1,23694753E-02
1,23670511E-02
1,23646250E-02
1,23622017E-02
1,23597765E-02
1,23573532E-02
1,23549290E-02
1,23526128E-02
1,23505173E-02
1,23484218E-02
1,23463273E-02
1,23442346E-02
1,23421382E-02
1,23400446E-02
1,23379501E-02
1,23358564E-02
1,23337619E-02
1,23316692E-02
1,23295747E-02
1,23274811E-02
1,23253847E-02
1,23232929E-02
1,23212002E-02
1,23191085E-02
1,23170167E-02
1,23149231E-02
1,23128304E-02
1,23107387E-02
1,23086460E-02
1,23065542E-02
1,23044606E-02
1,23023707E-02
1,23002781E-02
1,22981872E-02
1,22960946E-02
1,22940037E-02
1,22919139E-02
1,22898212E-02
1,22877313E-02
1,22856414E-02
1,22835487E-02
1,22814588E-02
1,22793708E-02
1,22772800E-02
1,22751892E-02
1,22730983E-02
1,22710094E-02
1,22689186E-02
1,22668454E-02
1,22647937E-02
1,22627420E-02
1,22606903E-02
1,22586386E-02
1,22564919E-02
1,22531904E-02
1,22498889E-02
1,22465873E-02
1,22432113E-02
1,22397644E-02
1,22363176E-02
1,22328727E-02
1,22294258E-02
1,22259799E-02
1,22225350E-02
1,22190909E-02
1,22156441E-02
1,22122010E-02
1,22087570E-02
1,22053111E-02
1,22018671E-02
1,21984249E-02
1,21949818E-02
1,21915378E-02
1,21880947E-02
1,21846516E-02
1,21812094E-02
1,21777663E-02
1,21743251E-02
1,21708838E-02
1,21674398E-02
1,21639995E-02
1,21605592E-02
1,21571179E-02
1,21536767E-02
1,21502364E-02
1,21468091E-02
1,21435924E-02
1,21403774E-02
1,21371616E-02
1,21339457E-02
1,21307299E-02
1,21275149E-02
1,21243019E-02
1,21210841E-02
1,21178711E-02
1,21146580E-02
1,21114440E-02
1,21082310E-02
1,21050198E-02
1,21018095E-02
1,20985964E-02
1,20953852E-02
1,20921740E-02
1,20889647E-02
1,20857526E-02
1,20825451E-02
1,20793357E-02
1,20761255E-02
1,20729161E-02
1,20697077E-02
1,20665850E-02
1,20634977E-02
1,20604122E-02
1,20573239E-02
1,20542385E-02
1,20511502E-02
1,20480638E-02
1,20449802E-02
1,20418929E-02
1,20388065E-02
1,20357219E-02
1,20326374E-02
1,20295519E-02
1,20264674E-02
1,20233828E-02
1,20203011E-02
1,20172165E-02
1,20141320E-02
1,20110493E-02
1,20079676E-02
1,20048840E-02
1,20018022E-02
1,19987214E-02
1,19956378E-02
1,19925579E-02
1,19894743E-02
1,19863935E-02
1,19833127E-02
1,19802319E-02
1,19771520E-02
1,19740721E-02
1,19709922E-02
1,19676357E-02
1,19641991E-02
1,19607588E-02
1,19573241E-02
1,19538875E-02
1,19504500E-02
1,19470134E-02
1,19435759E-02
1,19401412E-02
1,19367056E-02
1,19332690E-02
1,19298333E-02
1,19263949E-02
1,19229592E-02
1,19195255E-02
1,19160889E-02
1,19126532E-02
1,19092194E-02
1,19057391E-02
1,19023509E-02
1,18989162E-02
1,18955290E-02
1,18920458E-02
1,18886111E-02
1,18851764E-02
1,18817445E-02
1,18783098E-02
1,18748760E-02
1,18714422E-02
1,18680103E-02
1,18645756E-02
1,18611427E-02
1,18577098E-02
1,18542770E-02
1,18508451E-02
1,18474122E-02
1,18439803E-02
1,18405474E-02
1,18371155E-02
1,18336827E-02
1,18302517E-02
1,18268207E-02
1,18233878E-02
1,18199559E-02
1,18165249E-02
1,18130939E-02
1,18095633E-02
1,18059656E-02
1,18023697E-02
1,17987748E-02
1,17951818E-02
1,17915869E-02
1,17879920E-02
1,17843971E-02
1,17808059E-02
1,17772119E-02
1,17736170E-02
1,17699970E-02
1,17661646E-02
1,17623322E-02
1,17585016E-02
1,17546702E-02
1,17508387E-02
1,17470091E-02
1,17431777E-02
1,17393509E-02
1,17355213E-02
1,17316917E-02
1,17278621E-02
1,17240334E-02
1,17202057E-02
1,17163751E-02
1,17125465E-02
1,17087224E-02
1,17048929E-02
1,17010660E-02
1,16972402E-02
1,16934134E-02
1,16895866E-02
1,16857616E-02
1,16819357E-02
1,16781108E-02
1,16742849E-02
1,16704591E-02
1,16666351E-02
1,16628138E-02
1,16589908E-02
1,16551667E-02
1,16513437E-02
1,16475197E-02
1,16436305E-02
1,16396351E-02
1,16356425E-02
1,16316453E-02
1,16276527E-02
1,16236592E-02
1,16196666E-02
1,16156721E-02
1,16116786E-02
1,16076879E-02
1,16036944E-02
1,15997037E-02
1,15957111E-02
1,15917204E-02
1,15877287E-02
1,15837362E-02
1,15797454E-02
1,15757566E-02
1,15717649E-02
1,15677752E-02
1,15637882E-02
1,15597984E-02
1,15558095E-02
1,15518207E-02
1,15478309E-02
1,15437526E-02
1,15393549E-02
1,15349535E-02
1,15305530E-02
1,15261571E-02
1,15217585E-02
1,15173599E-02
1,15129650E-02
1,15085645E-02
1,15039712E-02
1,14985416E-02
1,14931148E-02
1,14876861E-02
