0,00000000E+00
2,41367510E-04
4,82735020E-04
7,24102603E-04
9,65470041E-04
1,20683759E-03
1,44820521E-03
1,68957282E-03
1,93094008E-03
2,17230781E-03
2,41367519E-03
2,65504280E-03
2,89641041E-03
3,13777803E-03
3,37914564E-03
3,62051302E-03
3,86188016E-03
4,10324801E-03
4,34461562E-03
4,58598323E-03
4,82735038E-03
5,06871752E-03
5,31008560E-03
5,55145368E-03
5,79282083E-03
6,03418797E-03
6,27555605E-03
6,51692273E-03
6,75829127E-03
6,99965749E-03
7,24102650E-03
7,48239411E-03
7,72376126E-03
7,96512980E-03
8,20649602E-03
8,44786316E-03
8,68923124E-03
8,93059839E-03
9,17196739E-03
9,41333361E-03
9,65470169E-03
9,89606977E-03
1,01374369E-02
1,03788041E-02
1,06201731E-02
1,08615402E-02
1,11029083E-02
1,13442764E-02
1,15856417E-02
1,18270107E-02
1,20683778E-02
1,23097440E-02
1,25511121E-02
1,27924811E-02
1,30338455E-02
1,32732466E-02
1,32719222E-02
1,32706035E-02
1,32692838E-02
1,32679660E-02
1,32666463E-02
1,32653294E-02
1,32640116E-02
1,32626938E-02
1,32613759E-02
1,32600591E-02
1,32587431E-02
1,32574271E-02
1,32561112E-02
1,32547971E-02
1,32534811E-02
1,32521661E-02
1,32508520E-02
1,32495360E-02
1,32482247E-02
1,32469106E-02
1,32455975E-02
1,32442843E-02
1,32429721E-02
1,32416589E-02
1,32403485E-02
1,32390363E-02
1,32377259E-02
1,32364128E-02
1,32351043E-02
1,32337930E-02
1,32324845E-02
1,32311713E-02
1,32298628E-02
1,32285552E-02
1,32272467E-02
1,32259391E-02
1,32246306E-02
1,32233230E-02
1,32220155E-02
1,32207079E-02
1,32194702E-02
1,32182483E-02
1,32170245E-02
1,32158017E-02
1,32145779E-02
1,32133532E-02
1,32121332E-02
1,32109104E-02
1,32096913E-02
1,32084703E-02
1,32072484E-02
1,32060293E-02
1,32048111E-02
1,32035902E-02
1,32023720E-02
1,32008158E-02
1,31991450E-02
1,31974751E-02
1,31958053E-02
1,31941363E-02
1,31924665E-02
1,31907975E-02
1,31891277E-02
1,31874597E-02
1,31857898E-02
1,31841218E-02
1,31824538E-02
1,31807858E-02
1,31791178E-02
1,31774489E-02
1,31757818E-02
1,31741147E-02
1,31724477E-02
1,31707788E-02
1,31691135E-02
1,31674465E-02
1,31657803E-02
1,31641114E-02
1,31624471E-02
1,31607810E-02
1,31591158E-02
1,31574497E-02
1,31557854E-02
1,31541202E-02
1,31524540E-02
1,31507898E-02
1,31491283E-02
1,31474612E-02
1,31457979E-02
1,31441336E-02
1,31424703E-02
1,31408069E-02
1,31391436E-02
1,31374802E-02
1,31358309E-02
1,31341983E-02
1,31325647E-02
1,31309312E-02
1,31292976E-02
1,31276650E-02
1,31260315E-02
1,31243989E-02
1,31227663E-02
1,31211337E-02
1,31195020E-02
1,31178685E-02
1,31162368E-02
1,31146051E-02
1,31129725E-02
1,31113417E-02
1,31097073E-02
1,31080784E-02
1,31064467E-02
1,31048150E-02
1,31031834E-02
1,31015535E-02
1,30993919E-02
1,30963437E-02
1,30932955E-02
1,30902510E-02
1,30872037E-02
1,30841564E-02
1,30811110E-02
1,30781010E-02
1,30753117E-02
1,30725242E-02
1,30697349E-02
1,30669512E-02
1,30641628E-02
1,30613754E-02
1,30585916E-02
1,30558070E-02
1,30530214E-02
1,30502386E-02
1,30474521E-02
1,30446702E-02
1,30418865E-02
1,30391028E-02
1,30363228E-02
1,30335419E-02
1,30307581E-02
1,30279781E-02
1,30251944E-02
1,30224172E-02
1,30196381E-02
1,30168581E-02
1,30140716E-02
1,30113009E-02
1,30085228E-02
1,30057465E-02
1,30029675E-02
1,30001931E-02
1,29974149E-02
1,29946377E-02
1,29918652E-02
1,29890889E-02
1,29863145E-02
1,29835401E-02
1,29807675E-02
1,29779940E-02
1,29752206E-02
1,29724471E-02
1,29694222E-02
1,29662734E-02
1,29631255E-02
1,29599776E-02
1,29568307E-02
1,29536847E-02
1,29505387E-02
1,29473945E-02
1,29442522E-02
1,29411072E-02
1,29379667E-02
1,29348254E-02
1,29316840E-02
1,29285436E-02
1,29254060E-02
1,29222656E-02
1,29191298E-02
1,29159931E-02
1,29128527E-02
1,29097169E-02
1,29065840E-02
1,29034501E-02
1,29003152E-02
1,28971832E-02
1,28938258E-02
1,28904181E-02
1,28870085E-02
1,28836008E-02
1,28801959E-02
1,28767882E-02
1,28733832E-02
1,28699811E-02
1,28665762E-02
1,28631750E-02
1,28597720E-02
1,28563717E-02
